coordinates;footprint;product_name;success;error;part;filename;acquisition_date;end_date;satellite;swath_mode;polarization;orbit_num;data_take;latitude;longitude;year;scene_type;geo_cluster
[[[43.0013, -12.4217], [43.7164, -12.3087], [43.4264, -11.0711], [42.7146, -11.1826], [43.0013, -12.4217]]];;S1A_S3_RAW__0SVH_2024-08-07T15:29:09_2024-08-07T15:29:30_055108_06B70D;False;;PT2;s1a-s3-raw-s-vh-20240807t152909-20240807t152930-055108-06b70d.zarr;2024-08-07T15:29:09;2024-08-07T15:29:30;S1A;S3;vh;55108;06b70d;-11.88116;43.172000000000004;2024;sea;sea_8
[[[128.563, -8.7521], [129.2694, -8.6433], [128.8541, -6.8008], [128.1509, -6.9078], [128.563, -8.7521]]];;S1A_S3_RAW__0SVH_2024-11-17T09:44:35_2024-11-17T09:45:05_056592_06F0CB;False;;PT2;s1a-s3-raw-s-vh-20241117t094435-20241117t094505-056592-06f0cb.zarr;2024-11-17T09:44:35;2024-11-17T09:45:05;S1A;S3;vh;56592;06f0cb;-7.97122;128.68008;2024;sea;sea_18
[[[43.0018, -12.4213], [43.7169, -12.3083], [43.4269, -11.0707], [42.7151, -11.1822], [43.0018, -12.4213]]];;S1A_S3_RAW__0SVH_2024-12-17T15:29:07_2024-12-17T15:29:28_057033_070247;False;;PT2;s1a-s3-raw-s-vh-20241217t152907-20241217t152928-057033-070247.zarr;2024-12-17T15:29:07;2024-12-17T15:29:28;S1A;S3;vh;57033;070247;-11.88076;43.1725;2024;sea;sea_8
[[[128.5643, -8.7534], [129.2707, -8.6445], [128.8553, -6.8021], [128.1522, -6.9091], [128.5643, -8.7534]]];;S1A_S3_RAW__0SVH_2024-12-23T09:44:32_2024-12-23T09:45:02_057117_0705AC;False;;PT2;s1a-s3-raw-s-vh-20241223t094432-20241223t094502-057117-0705ac.zarr;2024-12-23T09:44:32;2024-12-23T09:45:02;S1A;S3;vh;57117;0705ac;-7.972499999999999;128.68135999999998;2024;sea;sea_18
[[[-178.2751, -31.1772], [-177.7245, -29.3555], [-178.5261, -29.2147], [-179.0915, -31.0323], [-178.2751, -31.1772]]];;S1A_S3_RAW__0SVH_2024-12-23T17:19:35_2024-12-23T17:20:06_057122_0705D2;False;;PT2;s1a-s3-raw-s-vh-20241223t171935-20241223t172006-057122-0705d2.zarr;2024-12-23T17:19:35;2024-12-23T17:20:06;S1A;S3;vh;57122;0705d2;-30.391379999999998;-178.37846;2024;sea;sea_2
[[[43.0002, -12.421], [43.7153, -12.3081], [43.4253, -11.0704], [42.7135, -11.1819], [43.0002, -12.421]]];;S1A_S3_RAW__0SVH_2024-12-29T15:29:07_2024-12-29T15:29:27_057208_070934;False;;PT2;s1a-s3-raw-s-vh-20241229t152907-20241229t152927-057208-070934.zarr;2024-12-29T15:29:07;2024-12-29T15:29:27;S1A;S3;vh;57208;070934;-11.88048;43.1709;2024;sea;sea_8
[[[-178.0444, -15.0052], [-177.8215, -14.0685], [-178.5415, -13.9535], [-178.7676, -14.889], [-178.0444, -15.0052]]];;S1A_S3_RAW__0SVH_2025-01-26T17:31:45_2025-01-26T17:32:01_057618_071970;False;;PT2;s1a-s3-raw-s-vh-20250126t173145-20250126t173201-057618-071970.zarr;2025-01-26T17:31:45;2025-01-26T17:32:01;S1A;S3;vh;57618;071970;-14.584280000000001;-178.24388;2025;sea;sea_12
[[[-46.4826, -24.7174], [-45.713, -24.5859], [-46.2167, -22.7588], [-46.9755, -22.887], [-46.4826, -24.7174]]];;S1A_S3_RAW__0SVH_2025-02-24T21:35:55_2025-02-24T21:36:26_058043_072A8A;False;;PT2;s1a-s3-raw-s-vh-20250224t213555-20250224t213626-058043-072a8a.zarr;2025-02-24T21:35:55;2025-02-24T21:36:26;S1A;S3;vh;58043;072a8a;-23.9333;-46.37408;2025;sea;sea_10
[[[43.0011, -12.4214], [43.7162, -12.3083], [43.4262, -11.0707], [42.7143, -11.1823], [43.0011, -12.4214]]];;S1A_S3_RAW__0SVH_2025-03-23T15:29:04_2025-03-23T15:29:24_058433_073A28;False;;PT2;s1a-s3-raw-s-vh-20250323t152904-20250323t152924-058433-073a28.zarr;2025-03-23T15:29:04;2025-03-23T15:29:24;S1A;S3;vh;58433;073a28;-11.88082;43.17178;2025;sea;sea_8
[[[-178.2766, -31.1768], [-177.726, -29.3552], [-178.5276, -29.2144], [-179.0931, -31.032], [-178.2766, -31.1768]]];;S1A_S3_RAW__0SVH_2025-03-29T17:19:32_2025-03-29T17:20:02_058522_073DB3;False;;PT2;s1a-s3-raw-s-vh-20250329t171932-20250329t172002-058522-073db3.zarr;2025-03-29T17:19:32;2025-03-29T17:20:02;S1A;S3;vh;58522;073db3;-30.391039999999997;-178.37998;2025;sea;sea_2
[[[-94.8198, -10.9956], [-94.6053, -10.057], [-95.314, -9.9468], [-95.5308, -10.8844], [-94.8198, -10.9956]]];;S1A_S3_RAW__0SVH_2025-03-31T12:01:04_2025-03-31T12:01:37_058548_073ED0;False;;PT2;s1a-s3-raw-s-vh-20250331t120104-20250331t120137-058548-073ed0.zarr;2025-03-31T12:01:04;2025-03-31T12:01:37;S1A;S3;vh;58548;073ed0;-10.57588;-95.01794;2025;sea;sea_11
[[[-178.2771, -31.1762], [-177.7264, -29.3545], [-178.528, -29.2138], [-179.0935, -31.0313], [-178.2771, -31.1762]]];;S1A_S3_RAW__0SVV_2023-07-26T17:19:39_2023-07-26T17:20:10_049597_05F6C2;False;;PT2;s1a-s3-raw-s-vv-20230726t171939-20230726t172010-049597-05f6c2.zarr;2023-07-26T17:19:39;2023-07-26T17:20:10;S1A;S3;vv;49597;05f6c2;-30.3904;-178.38042000000002;2023;sea;sea_2
[[[43.0022, -12.4214], [43.7173, -12.3084], [43.4273, -11.0707], [42.7155, -11.1823], [43.0022, -12.4214]]];;S1A_S3_RAW__0SVV_2023-08-13T15:29:12_2023-08-13T15:29:33_049858_05FF23;False;;PT2;s1a-s3-raw-s-vv-20230813t152912-20230813t152933-049858-05ff23.zarr;2023-08-13T15:29:12;2023-08-13T15:29:33;S1A;S3;vv;49858;05ff23;-11.880840000000001;43.172900000000006;2023;sea;sea_8
[[[-178.0457, -15.0047], [-177.8227, -14.0681], [-178.5428, -13.953], [-178.7689, -14.8884], [-178.0457, -15.0047]]];;S1A_S3_RAW__0SVV_2023-09-10T17:31:55_2023-09-10T17:32:10_050268_060D18;False;;PT2;s1a-s3-raw-s-vv-20230910t173155-20230910t173210-050268-060d18.zarr;2023-09-10T17:31:55;2023-09-10T17:32:10;S1A;S3;vv;50268;060d18;-14.583779999999999;-178.24516;2023;sea;sea_12
[[[128.5641, -8.7532], [129.2705, -8.6443], [128.8552, -6.8019], [128.152, -6.9089], [128.5641, -8.7532]]];;S1A_S3_RAW__0SVV_2023-10-30T09:44:39_2023-10-30T09:45:09_050992_0625E5;False;;PT2;s1a-s3-raw-s-vv-20231030t094439-20231030t094509-050992-0625e5.zarr;2023-10-30T09:44:39;2023-10-30T09:45:09;S1A;S3;vv;50992;0625e5;-7.9723;128.68117999999998;2023;sea;sea_18
[[[-178.2754, -31.1771], [-177.7248, -29.3554], [-178.5264, -29.2147], [-179.0918, -31.0322], [-178.2754, -31.1771]]];;S1A_S3_RAW__0SVV_2023-11-11T17:19:42_2023-11-11T17:20:13_051172_062C0E;False;;PT2;s1a-s3-raw-s-vv-20231111t171942-20231111t172013-051172-062c0e.zarr;2023-11-11T17:19:42;2023-11-11T17:20:13;S1A;S3;vv;51172;062c0e;-30.3913;-178.37876;2023;sea;sea_2
[[[43.0011, -12.4215], [43.7162, -12.3085], [43.4262, -11.0709], [42.7144, -11.1824], [43.0011, -12.4215]]];;S1A_S3_RAW__0SVV_2024-02-09T15:29:10_2024-02-09T15:29:31_052483_0658FE;False;;PT2;s1a-s3-raw-s-vv-20240209t152910-20240209t152931-052483-0658fe.zarr;2024-02-09T15:29:10;2024-02-09T15:29:31;S1A;S3;vv;52483;0658fe;-11.88096;43.171800000000005;2024;sea;sea_8
[[[42.9995, -12.4214], [43.7146, -12.3085], [43.4247, -11.0708], [42.7129, -11.1823], [42.9995, -12.4214]]];;S1A_S3_RAW__0SVV_2024-05-27T15:29:12_2024-05-27T15:29:32_054058_0692A0;False;;PT2;s1a-s3-raw-s-vv-20240527t152912-20240527t152932-054058-0692a0.zarr;2024-05-27T15:29:12;2024-05-27T15:29:32;S1A;S3;vv;54058;0692a0;-11.880880000000001;43.17024;2024;sea;sea_8
[[[43.0013, -12.4217], [43.7164, -12.3087], [43.4264, -11.0711], [42.7146, -11.1826], [43.0013, -12.4217]]];;S1A_S3_RAW__0SVV_2024-08-07T15:29:09_2024-08-07T15:29:30_055108_06B70D;False;;PT2;s1a-s3-raw-s-vv-20240807t152909-20240807t152930-055108-06b70d.zarr;2024-08-07T15:29:09;2024-08-07T15:29:30;S1A;S3;vv;55108;06b70d;-11.88116;43.172000000000004;2024;sea;sea_8
[[[128.563, -8.7521], [129.2694, -8.6433], [128.8541, -6.8008], [128.1509, -6.9078], [128.563, -8.7521]]];;S1A_S3_RAW__0SVV_2024-11-17T09:44:35_2024-11-17T09:45:05_056592_06F0CB;False;;PT2;s1a-s3-raw-s-vv-20241117t094435-20241117t094505-056592-06f0cb.zarr;2024-11-17T09:44:35;2024-11-17T09:45:05;S1A;S3;vv;56592;06f0cb;-7.97122;128.68008;2024;sea;sea_18
[[[43.0018, -12.4213], [43.7169, -12.3083], [43.4269, -11.0707], [42.7151, -11.1822], [43.0018, -12.4213]]];;S1A_S3_RAW__0SVV_2024-12-17T15:29:07_2024-12-17T15:29:28_057033_070247;False;;PT2;s1a-s3-raw-s-vv-20241217t152907-20241217t152928-057033-070247.zarr;2024-12-17T15:29:07;2024-12-17T15:29:28;S1A;S3;vv;57033;070247;-11.88076;43.1725;2024;sea;sea_8
[[[128.5643, -8.7534], [129.2707, -8.6445], [128.8553, -6.8021], [128.1522, -6.9091], [128.5643, -8.7534]]];;S1A_S3_RAW__0SVV_2024-12-23T09:44:32_2024-12-23T09:45:02_057117_0705AC;False;;PT2;s1a-s3-raw-s-vv-20241223t094432-20241223t094502-057117-0705ac.zarr;2024-12-23T09:44:32;2024-12-23T09:45:02;S1A;S3;vv;57117;0705ac;-7.972499999999999;128.68135999999998;2024;sea;sea_18
[[[-178.2751, -31.1772], [-177.7245, -29.3555], [-178.5261, -29.2147], [-179.0915, -31.0323], [-178.2751, -31.1772]]];;S1A_S3_RAW__0SVV_2024-12-23T17:19:35_2024-12-23T17:20:06_057122_0705D2;False;;PT2;s1a-s3-raw-s-vv-20241223t171935-20241223t172006-057122-0705d2.zarr;2024-12-23T17:19:35;2024-12-23T17:20:06;S1A;S3;vv;57122;0705d2;-30.391379999999998;-178.37846;2024;sea;sea_2
[[[43.0002, -12.421], [43.7153, -12.3081], [43.4253, -11.0704], [42.7135, -11.1819], [43.0002, -12.421]]];;S1A_S3_RAW__0SVV_2024-12-29T15:29:07_2024-12-29T15:29:27_057208_070934;False;;PT2;s1a-s3-raw-s-vv-20241229t152907-20241229t152927-057208-070934.zarr;2024-12-29T15:29:07;2024-12-29T15:29:27;S1A;S3;vv;57208;070934;-11.88048;43.1709;2024;sea;sea_8
[[[-178.0444, -15.0052], [-177.8215, -14.0685], [-178.5415, -13.9535], [-178.7676, -14.889], [-178.0444, -15.0052]]];;S1A_S3_RAW__0SVV_2025-01-26T17:31:45_2025-01-26T17:32:01_057618_071970;False;;PT2;s1a-s3-raw-s-vv-20250126t173145-20250126t173201-057618-071970.zarr;2025-01-26T17:31:45;2025-01-26T17:32:01;S1A;S3;vv;57618;071970;-14.584280000000001;-178.24388;2025;sea;sea_12
[[[-46.4826, -24.7174], [-45.713, -24.5859], [-46.2167, -22.7588], [-46.9755, -22.887], [-46.4826, -24.7174]]];;S1A_S3_RAW__0SVV_2025-02-24T21:35:55_2025-02-24T21:36:26_058043_072A8A;False;;PT2;s1a-s3-raw-s-vv-20250224t213555-20250224t213626-058043-072a8a.zarr;2025-02-24T21:35:55;2025-02-24T21:36:26;S1A;S3;vv;58043;072a8a;-23.9333;-46.37408;2025;sea;sea_10
[[[43.0011, -12.4214], [43.7162, -12.3083], [43.4262, -11.0707], [42.7143, -11.1823], [43.0011, -12.4214]]];;S1A_S3_RAW__0SVV_2025-03-23T15:29:04_2025-03-23T15:29:24_058433_073A28;False;;PT2;s1a-s3-raw-s-vv-20250323t152904-20250323t152924-058433-073a28.zarr;2025-03-23T15:29:04;2025-03-23T15:29:24;S1A;S3;vv;58433;073a28;-11.88082;43.17178;2025;sea;sea_8
[[[-178.2766, -31.1768], [-177.726, -29.3552], [-178.5276, -29.2144], [-179.0931, -31.032], [-178.2766, -31.1768]]];;S1A_S3_RAW__0SVV_2025-03-29T17:19:32_2025-03-29T17:20:02_058522_073DB3;False;;PT2;s1a-s3-raw-s-vv-20250329t171932-20250329t172002-058522-073db3.zarr;2025-03-29T17:19:32;2025-03-29T17:20:02;S1A;S3;vv;58522;073db3;-30.391039999999997;-178.37998;2025;sea;sea_2
[[[-94.8198, -10.9956], [-94.6053, -10.057], [-95.314, -9.9468], [-95.5308, -10.8844], [-94.8198, -10.9956]]];;S1A_S3_RAW__0SVV_2025-03-31T12:01:04_2025-03-31T12:01:37_058548_073ED0;False;;PT2;s1a-s3-raw-s-vv-20250331t120104-20250331t120137-058548-073ed0.zarr;2025-03-31T12:01:04;2025-03-31T12:01:37;S1A;S3;vv;58548;073ed0;-10.57588;-95.01794;2025;sea;sea_11
[[[-96.2635, 4.5208], [-95.8532, 6.4987], [-96.556, 6.5948], [-96.9639, 4.6183], [-96.2635, 4.5208]]];;S1A_S4_RAW__0SHH_2025-01-28T12:13:00_2025-01-28T12:13:32_057644_071A79;False;;PT2;s1a-s4-raw-s-hh-20250128t121300-20250128t121332-057644-071a79.zarr;2025-01-28T12:13:00;2025-01-28T12:13:32;S1A;S4;hh;57644;071a79;5.35068;-96.38001999999999;2025;sea;sea_19
[[[-98.4325, -5.6135], [-98.0923, -4.0671], [-98.7922, -3.962], [-99.134, -5.5069], [-98.4325, -5.6135]]];;S1A_S4_RAW__0SHH_2025-01-28T12:16:20_2025-01-28T12:16:45_057644_071A79;False;;PT2;s1a-s4-raw-s-hh-20250128t121620-20250128t121645-057644-071a79.zarr;2025-01-28T12:16:20;2025-01-28T12:16:45;S1A;S4;hh;57644;071a79;-4.9526;-98.5767;2025;sea;sea_11
[[[-96.2635, 4.5208], [-95.8532, 6.4987], [-96.556, 6.5948], [-96.9639, 4.6183], [-96.2635, 4.5208]]];;S1A_S4_RAW__0SHV_2025-01-28T12:13:00_2025-01-28T12:13:32_057644_071A79;False;;PT2;s1a-s4-raw-s-hv-20250128t121300-20250128t121332-057644-071a79.zarr;2025-01-28T12:13:00;2025-01-28T12:13:32;S1A;S4;hv;57644;071a79;5.35068;-96.38001999999999;2025;sea;sea_19
[[[-98.4325, -5.6135], [-98.0923, -4.0671], [-98.7922, -3.962], [-99.134, -5.5069], [-98.4325, -5.6135]]];;S1A_S4_RAW__0SHV_2025-01-28T12:16:20_2025-01-28T12:16:45_057644_071A79;False;;PT2;s1a-s4-raw-s-hv-20250128t121620-20250128t121645-057644-071a79.zarr;2025-01-28T12:16:20;2025-01-28T12:16:45;S1A;S4;hv;57644;071a79;-4.9526;-98.5767;2025;sea;sea_11
[[[-24.4094, 13.8253], [-24.1544, 15.0749], [-24.8785, 15.1661], [-25.1293, 13.9171], [-24.4094, 13.8253]]];;S1A_S4_RAW__0SVH_2023-04-07T07:31:18_2023-04-07T07:31:39_047987_05C47A;False;;PT2;s1a-s4-raw-s-vh-20230407t073118-20230407t073139-047987-05c47a.zarr;2023-04-07T07:31:18;2023-04-07T07:31:39;S1A;S4;vh;47987;05c47a;14.361740000000001;-24.5962;2023;sea;sea_9
[[[-24.4072, 13.8254], [-24.1523, 15.075], [-24.8763, 15.1662], [-25.1271, 13.9172], [-24.4072, 13.8254]]];;S1A_S4_RAW__0SVH_2023-04-19T07:31:18_2023-04-19T07:31:39_048162_05CA61;False;;PT2;s1a-s4-raw-s-vh-20230419t073118-20230419t073139-048162-05ca61.zarr;2023-04-19T07:31:18;2023-04-19T07:31:39;S1A;S4;vh;48162;05ca61;14.36184;-24.59402;2023;sea;sea_9
[[[-12.4057, -38.5611], [-11.5154, -38.3889], [-12.2081, -36.5871], [-13.0779, -36.7534], [-12.4057, -38.5611]]];;S1A_S4_RAW__0SVH_2023-04-26T19:36:51_2023-04-26T19:37:22_048271_05CE0C;False;;PT2;s1a-s4-raw-s-vh-20230426t193651-20230426t193722-048271-05ce0c.zarr;2023-04-26T19:36:51;2023-04-26T19:37:22;S1A;S4;vh;48271;05ce0c;-37.770320000000005;-12.32256;2023;sea;sea_7
[[[-24.4082, 13.8254], [-24.1532, 15.075], [-24.8773, 15.1662], [-25.1281, 13.9172], [-24.4082, 13.8254]]];;S1A_S4_RAW__0SVH_2023-06-06T07:31:21_2023-06-06T07:31:41_048862_05E048;False;;PT2;s1a-s4-raw-s-vh-20230606t073121-20230606t073141-048862-05e048.zarr;2023-06-06T07:31:21;2023-06-06T07:31:41;S1A;S4;vh;48862;05e048;14.36184;-24.595;2023;sea;sea_9
[[[-12.4066, -38.5612], [-11.5162, -38.389], [-12.2089, -36.5873], [-13.0788, -36.7536], [-12.4066, -38.5612]]];;S1A_S4_RAW__0SVH_2023-07-07T19:36:55_2023-07-07T19:37:26_049321_05EE52;False;;PT2;s1a-s4-raw-s-vh-20230707t193655-20230707t193726-049321-05ee52.zarr;2023-07-07T19:36:55;2023-07-07T19:37:26;S1A;S4;vh;49321;05ee52;-37.77046;-12.323419999999999;2023;sea;sea_7
[[[-24.4089, 13.8252], [-24.1539, 15.0747], [-24.878, 15.166], [-25.1288, 13.917], [-24.4089, 13.8252]]];;S1A_S4_RAW__0SVH_2023-08-17T07:31:25_2023-08-17T07:31:46_049912_0600F2;False;;PT2;s1a-s4-raw-s-vh-20230817t073125-20230817t073146-049912-0600f2.zarr;2023-08-17T07:31:25;2023-08-17T07:31:46;S1A;S4;vh;49912;0600f2;14.361619999999998;-24.5957;2023;sea;sea_9
[[[-24.409, 13.8251], [-24.1541, 15.0746], [-24.8782, 15.1659], [-25.129, 13.9169], [-24.409, 13.8251]]];;S1A_S4_RAW__0SVH_2023-10-28T07:31:27_2023-10-28T07:31:48_050962_0624D1;False;;PT2;s1a-s4-raw-s-vh-20231028t073127-20231028t073148-050962-0624d1.zarr;2023-10-28T07:31:27;2023-10-28T07:31:48;S1A;S4;vh;50962;0624d1;14.361520000000002;-24.59586;2023;sea;sea_9
[[[-24.409, 13.8253], [-24.154, 15.0749], [-24.8781, 15.1661], [-25.1289, 13.9171], [-24.409, 13.8253]]];;S1A_S4_RAW__0SVH_2024-02-13T07:31:23_2024-02-13T07:31:43_052537_065ACB;False;;PT2;s1a-s4-raw-s-vh-20240213t073123-20240213t073143-052537-065acb.zarr;2024-02-13T07:31:23;2024-02-13T07:31:43;S1A;S4;vh;52537;065acb;14.361740000000001;-24.5958;2024;sea;sea_9
[[[-12.4075, -38.5615], [-11.5171, -38.3893], [-12.2098, -36.5875], [-13.0796, -36.7538], [-12.4075, -38.5615]]];;S1A_S4_RAW__0SVH_2024-04-08T19:36:56_2024-04-08T19:37:27_053346_067801;False;;PT2;s1a-s4-raw-s-vh-20240408t193656-20240408t193727-053346-067801.zarr;2024-04-08T19:36:56;2024-04-08T19:37:27;S1A;S4;vh;53346;067801;-37.77072;-12.3243;2024;sea;sea_7
[[[-177.8555, -30.0005], [-177.0492, -29.8531], [-177.4349, -28.6269], [-178.2317, -28.7714], [-177.8555, -30.0005]]];;S1A_S4_RAW__0SVH_2024-05-14T06:29:24_2024-05-14T06:29:45_053863_068BE5;False;;PT2;s1a-s4-raw-s-vh-20240514t062924-20240514t062945-053863-068be5.zarr;2024-05-14T06:29:24;2024-05-14T06:29:45;S1A;S4;vh;53863;068be5;-29.45048;-177.68536;2024;sea;sea_2
[[[-177.8573, -30.0005], [-177.051, -29.8531], [-177.4367, -28.6269], [-178.2336, -28.7714], [-177.8573, -30.0005]]];;S1A_S4_RAW__0SVH_2024-08-06T06:29:22_2024-08-06T06:29:43_055088_06B657;False;;PT2;s1a-s4-raw-s-vh-20240806t062922-20240806t062943-055088-06b657.zarr;2024-08-06T06:29:22;2024-08-06T06:29:43;S1A;S4;vh;55088;06b657;-29.45048;-177.68717999999998;2024;sea;sea_2
[[[-24.4087, 13.8251], [-24.1537, 15.0747], [-24.8778, 15.1659], [-25.1286, 13.9169], [-24.4087, 13.8251]]];;S1A_S4_RAW__0SVH_2024-10-22T07:31:23_2024-10-22T07:31:44_056212_06E1A8;False;;PT2;s1a-s4-raw-s-vh-20241022t073123-20241022t073144-056212-06e1a8.zarr;2024-10-22T07:31:23;2024-10-22T07:31:44;S1A;S4;vh;56212;06e1a8;14.36154;-24.595499999999998;2024;sea;sea_9
[[[-12.4069, -38.5612], [-11.5166, -38.3891], [-12.2092, -36.5873], [-13.079, -36.7536], [-12.4069, -38.5612]]];;S1A_S4_RAW__0SVH_2025-01-09T19:36:50_2025-01-09T19:37:21_057371_070FAB;False;;PT2;s1a-s4-raw-s-vh-20250109t193650-20250109t193721-057371-070fab.zarr;2025-01-09T19:36:50;2025-01-09T19:37:21;S1A;S4;vh;57371;070fab;-37.77048;-12.32372;2025;sea;sea_7
[[[-24.4091, 13.8248], [-24.1541, 15.0744], [-24.8782, 15.1657], [-25.129, 13.9166], [-24.4091, 13.8248]]];;S1A_S4_RAW__0SVH_2025-01-14T07:31:17_2025-01-14T07:31:38_057437_071244;False;;PT2;s1a-s4-raw-s-vh-20250114t073117-20250114t073138-057437-071244.zarr;2025-01-14T07:31:17;2025-01-14T07:31:38;S1A;S4;vh;57437;071244;14.361259999999998;-24.5959;2025;sea;sea_9
[[[-96.5781, 3.0088], [-96.1654, 4.9863], [-96.8662, 5.0834], [-97.2773, 3.1075], [-96.5781, 3.0088]]];;S1A_S4_RAW__0SVH_2025-02-21T12:13:24_2025-02-21T12:13:56_057994_07287F;False;;PT2;s1a-s4-raw-s-vh-20250221t121324-20250221t121356-057994-07287f.zarr;2025-02-21T12:13:24;2025-02-21T12:13:56;S1A;S4;vh;57994;07287f;3.83896;-96.69302;2025;sea;sea_19
[[[-177.8565, -30.0008], [-177.0501, -29.8533], [-177.436, -28.6272], [-178.2328, -28.7717], [-177.8565, -30.0008]]];;S1A_S4_RAW__0SVH_2025-03-22T06:29:17_2025-03-22T06:29:38_058413_073962;False;;PT2;s1a-s4-raw-s-vh-20250322t062917-20250322t062938-058413-073962.zarr;2025-03-22T06:29:17;2025-03-22T06:29:38;S1A;S4;vh;58413;073962;-29.450760000000002;-177.68638;2025;sea;sea_2
[[[-24.4094, 13.8253], [-24.1544, 15.0749], [-24.8785, 15.1661], [-25.1293, 13.9171], [-24.4094, 13.8253]]];;S1A_S4_RAW__0SVV_2023-04-07T07:31:18_2023-04-07T07:31:39_047987_05C47A;False;;PT2;s1a-s4-raw-s-vv-20230407t073118-20230407t073139-047987-05c47a.zarr;2023-04-07T07:31:18;2023-04-07T07:31:39;S1A;S4;vv;47987;05c47a;14.361740000000001;-24.5962;2023;sea;sea_9
[[[-24.4072, 13.8254], [-24.1523, 15.075], [-24.8763, 15.1662], [-25.1271, 13.9172], [-24.4072, 13.8254]]];;S1A_S4_RAW__0SVV_2023-04-19T07:31:18_2023-04-19T07:31:39_048162_05CA61;False;;PT2;s1a-s4-raw-s-vv-20230419t073118-20230419t073139-048162-05ca61.zarr;2023-04-19T07:31:18;2023-04-19T07:31:39;S1A;S4;vv;48162;05ca61;14.36184;-24.59402;2023;sea;sea_9
[[[-12.4057, -38.5611], [-11.5154, -38.3889], [-12.2081, -36.5871], [-13.0779, -36.7534], [-12.4057, -38.5611]]];;S1A_S4_RAW__0SVV_2023-04-26T19:36:51_2023-04-26T19:37:22_048271_05CE0C;False;;PT2;s1a-s4-raw-s-vv-20230426t193651-20230426t193722-048271-05ce0c.zarr;2023-04-26T19:36:51;2023-04-26T19:37:22;S1A;S4;vv;48271;05ce0c;-37.770320000000005;-12.32256;2023;sea;sea_7
[[[-24.4082, 13.8254], [-24.1532, 15.075], [-24.8773, 15.1662], [-25.1281, 13.9172], [-24.4082, 13.8254]]];;S1A_S4_RAW__0SVV_2023-06-06T07:31:21_2023-06-06T07:31:41_048862_05E048;False;;PT2;s1a-s4-raw-s-vv-20230606t073121-20230606t073141-048862-05e048.zarr;2023-06-06T07:31:21;2023-06-06T07:31:41;S1A;S4;vv;48862;05e048;14.36184;-24.595;2023;sea;sea_9
[[[-12.4066, -38.5612], [-11.5162, -38.389], [-12.2089, -36.5873], [-13.0788, -36.7536], [-12.4066, -38.5612]]];;S1A_S4_RAW__0SVV_2023-07-07T19:36:55_2023-07-07T19:37:26_049321_05EE52;False;;PT2;s1a-s4-raw-s-vv-20230707t193655-20230707t193726-049321-05ee52.zarr;2023-07-07T19:36:55;2023-07-07T19:37:26;S1A;S4;vv;49321;05ee52;-37.77046;-12.323419999999999;2023;sea;sea_7
[[[-24.4089, 13.8252], [-24.1539, 15.0747], [-24.878, 15.166], [-25.1288, 13.917], [-24.4089, 13.8252]]];;S1A_S4_RAW__0SVV_2023-08-17T07:31:25_2023-08-17T07:31:46_049912_0600F2;False;;PT2;s1a-s4-raw-s-vv-20230817t073125-20230817t073146-049912-0600f2.zarr;2023-08-17T07:31:25;2023-08-17T07:31:46;S1A;S4;vv;49912;0600f2;14.361619999999998;-24.5957;2023;sea;sea_9
[[[-24.409, 13.8251], [-24.1541, 15.0746], [-24.8782, 15.1659], [-25.129, 13.9169], [-24.409, 13.8251]]];;S1A_S4_RAW__0SVV_2023-10-28T07:31:27_2023-10-28T07:31:48_050962_0624D1;False;;PT2;s1a-s4-raw-s-vv-20231028t073127-20231028t073148-050962-0624d1.zarr;2023-10-28T07:31:27;2023-10-28T07:31:48;S1A;S4;vv;50962;0624d1;14.361520000000002;-24.59586;2023;sea;sea_9
[[[-24.409, 13.8253], [-24.154, 15.0749], [-24.8781, 15.1661], [-25.1289, 13.9171], [-24.409, 13.8253]]];;S1A_S4_RAW__0SVV_2024-02-13T07:31:23_2024-02-13T07:31:43_052537_065ACB;False;;PT2;s1a-s4-raw-s-vv-20240213t073123-20240213t073143-052537-065acb.zarr;2024-02-13T07:31:23;2024-02-13T07:31:43;S1A;S4;vv;52537;065acb;14.361740000000001;-24.5958;2024;sea;sea_9
[[[-12.4075, -38.5615], [-11.5171, -38.3893], [-12.2098, -36.5875], [-13.0796, -36.7538], [-12.4075, -38.5615]]];;S1A_S4_RAW__0SVV_2024-04-08T19:36:56_2024-04-08T19:37:27_053346_067801;False;;PT2;s1a-s4-raw-s-vv-20240408t193656-20240408t193727-053346-067801.zarr;2024-04-08T19:36:56;2024-04-08T19:37:27;S1A;S4;vv;53346;067801;-37.77072;-12.3243;2024;sea;sea_7
[[[-177.8555, -30.0005], [-177.0492, -29.8531], [-177.4349, -28.6269], [-178.2317, -28.7714], [-177.8555, -30.0005]]];;S1A_S4_RAW__0SVV_2024-05-14T06:29:24_2024-05-14T06:29:45_053863_068BE5;False;;PT2;s1a-s4-raw-s-vv-20240514t062924-20240514t062945-053863-068be5.zarr;2024-05-14T06:29:24;2024-05-14T06:29:45;S1A;S4;vv;53863;068be5;-29.45048;-177.68536;2024;sea;sea_2
